item_id|date|category|title|content|link|photo_link
acul_20210805_15|2021-08-05|文化|首屆唐獎得主余英時去世 尹衍樑：感恩與懷念|"首屆唐獎漢學獎得主余英時8月1日在美國去世，唐獎創辦人尹衍樑今天透過唐獎教育基金會，對余英時的貢獻表達感恩與懷念，肯定他運用唐獎獎金，協助數十名年輕學者投入人文研究。余英時余英時小檔案出生：1930年1月22日，祖籍安徽潛山
現職：美國普林斯頓大學榮譽講座教授、中央研究院院士、美國哲學會院士
學歷：

美國哈佛大學歷史學博士
香港新亞學院第1屆畢
燕京大學肄業

經歷：

美國密西根大學副教授
美國哈佛大學正教授
香港新亞學院校長兼中文大學副校長
美國耶魯大學歷史講座教授
美國普林斯頓大學校聘講座教授
美國康乃爾大學第1任胡適講座訪問教授

著作：「歷史與思想」、「方以智晚節考」、「中國近代思想史上的胡適」、「從價值系統看中國文化的現代意義」、「中國思想傳統的現代詮釋」、「現代儒學論」等
獎項：

第1屆唐獎漢學獎得主；捐部分獎金成立「余英時先生人文研究獎」
行政院文化獎
克魯格人文與社會科學終身成就獎
看更多關閉於2014年獲頒唐獎首屆漢學獎，唐獎基金會肯定他深入探究中國歷史、思想、政治與文化，以現代知識人的身分從事中國思想傳統的詮釋工作，是海內外的中國思想史、文化史泰斗。余英時於2014年親自來台受獎，是近年來難得在台公開露面。唐獎執行長陳振川回憶，余英時認為台灣有很好的人文社會科學基礎，有潛力成為漢學研究中心，並期許台灣提升文化精神層面，讓社會重回理想主義。陳振川表示，唐獎首屆漢學獎頒給余英時，在世界各地包括中國大陸，都獲得非常正面的反應，也為這個新誕生的獎項，奠定了良好的基礎。唐獎基金會也提到，余英時重視提攜後進，曾將唐獎獎金中的新台幣1000萬研究補助費，委託中研院設立「余英時先生人文研究獎」，鼓勵數十名年輕學者及博士生投入人文研究。











2014年唐獎歡迎酒會在故宮舉行，唐獎創辦人尹衍樑（左）、時任台北市長郝龍斌（左2）出席，並與「生技醫藥獎」得主詹姆斯．艾利森（左5）及本庶佑（左7）、「永續發展獎」得主格羅．哈萊姆．布倫特蘭（左9）、「漢學獎」得主余英時（左10）、「法治獎」得主奧比．薩克思（右7）以及重要貴賓合影留念。 







余英時2014年獲頒唐獎首屆漢學獎，唐獎基金會肯定他深入探究中國歷史、思想、政治與文化，是海內外的中國思想史、文化史泰斗。圖為2014年余英時訪台以「中國史研究的自我反思」為題演講。延伸閱讀余英時反共鮮明論政而不參政 史學泰斗博通中西余英時弟子黃進興憶師門6年 做學問唯敬業兩字余英時面對強權敢講真話 陳芳明讚知識分子典範王汎森憶余英時：著作中能看到廣大且精彩的世界"|https://www.cna.com.tw/news/acul/202108050121.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210805/1778x1333_059824326845.jpg
acul_20210805_16|2021-08-05|文化|余英時反共鮮明論政而不參政 史學泰斗博通中西|"中國思想史學者余英時8月1日在美國去世，享耆壽91歲，他是當代最具影響力的華裔學者之一，反共立場鮮明，對政治持「遙遠的興趣」，論政而不參政，2014年獲得首屆唐獎漢學獎，來台曾造成轟動。史學大師余英時睡夢中辭世 享耆壽91歲王汎森憶余英時：著作中能看到廣大且精彩的世界余英時面對強權敢講真話 陳芳明讚知識分子典範余英時余英時小檔案出生：1930年1月22日，祖籍安徽潛山
現職：美國普林斯頓大學榮譽講座教授、中央研究院院士、美國哲學會院士
學歷：

美國哈佛大學歷史學博士
香港新亞學院第1屆畢
燕京大學肄業

經歷：

美國密西根大學副教授
美國哈佛大學正教授
香港新亞學院校長兼中文大學副校長
美國耶魯大學歷史講座教授
美國普林斯頓大學校聘講座教授
美國康乃爾大學第1任胡適講座訪問教授

著作：「歷史與思想」、「方以智晚節考」、「中國近代思想史上的胡適」、「從價值系統看中國文化的現代意義」、「中國思想傳統的現代詮釋」、「現代儒學論」等
獎項：

第1屆唐獎漢學獎得主；捐部分獎金成立「余英時先生人文研究獎」
行政院文化獎
克魯格人文與社會科學終身成就獎
看更多關閉出生於中國大陸天津，先是師從於國學大師錢穆，後又遠赴美國哈佛大學，接受西方學術洗禮，專長以現代學術方法詮釋中國傳統思想。曾任職於哈佛、香港中文大學、耶魯、普林斯頓等名校，並於1974年當選中央研究院院士。余英時闡述的古代中國反智論、道統與治統、內向超越與外在超越等理論，深刻影響半個世紀的漢學研究。早期他以英文著書，後來為讓東方讀者也能理解，改用中文撰述。余英時被視為知識分子的典範，最後的史學大儒。對於中西文化異同，余英時的理論至今仍影響著學界。他闡述西方文化以「外在超越」為主流，認為在現實世界外還有一個理想的超越世界（彼世），進而批判現實；而東方主流的儒家、道家價值觀則是「內向超越」，現實、超越兩個世界不即不離，追求的則是天人合一的境界。2014年唐獎舉辦首屆評選，各獎項要挑出最具代表性的人物，為唐獎打開世界知名度。唐獎教育基金會執行長陳振川回憶，揭曉首屆得主是余英時後，在世界各地包括中國大陸，都獲得非常正面的反應，為漢學獎奠定重要的基礎。專訪／余英時淡泊名利 提醒台灣與中共打交道要有原則余英時論研究 應破除比附西方







余英時（左）在2014年獲得首屆唐獎漢學獎殊榮。圖為時任總統馬英九（右）頒發「漢學獎」獎項給余英時。余英時2014年來台領獎，曾造成轟動，由於學術圈的好友眾多，訪台行程幾乎滿檔。當時兩岸互動頻繁，余英時的公開演講，吸引大量中國大陸學生聆聽，其中一場在中研院，甚至不得不加開視訊教室，才有辦法容納從各地蜂擁而至、想一睹大師風采的民眾。余英時在記者會上，從中國的孔子學院、香港普選到台灣的太陽花學運，各種議題都能侃侃而談。他反共色彩鮮明，對於因反對海峽兩岸服務貿易協議（服貿）的學生運動，持支持的立場，但也提醒抗爭方式要有「修養」，以和平手段對執政者施壓壓力，用選票制裁不合理的政府。余英時當時感慨地說，中華文化幾千年來的朝代更迭，都是靠暴力流血完成，台灣民主化首度打破幾千年來的循環，民眾要珍惜難得的民主自由。余英時對學運有讚揚有提醒，台灣各媒體因不同立場，擷取不同的重點大篇幅報導，也形成一個有趣的現象。余英時經常投書評論兩岸政治，但堅持論政而不參政，自稱對政治只有「遙遠的興趣」，扮演公共知識分子的角色，從學術立場提出理性建言。當年余英時因唐獎來台，時任總統的馬英九除了公開的頒獎和晚宴，還單獨邀請余英時吃早餐，時任行政院長的江宜樺也親自送機，在機場貴賓室請教國政，一談就是2個多小時。對於近年越演越烈的中國、美國競爭，余英時主張並非「文明的衝突」，因為中國共產黨不代表中國文明，與美國價值的競爭主要是「極權與反極權的衝突」。他強調台灣在世界的角色，代表著中華文明幾千年來，第一個出現的民主自由體制，靠選舉完成輪替而非流血，但也不斷提醒台灣的民主仍不圓滿，民眾需要持續涵養人文素養。







余英時反共立場鮮明，經常投書評論兩岸政治，但堅持論政而不參政。







余英時專長以現代學術方法詮釋中國傳統思想，貫通古今。圖為2018年駐WTO代表團「蘭花暨書法展」開幕，余英時不僅揮毫相助，傳真手稿顯示特別考究選出9則古人詠蘭詩。延伸閱讀余英時回憶錄搶先讀：信仰共產主義者 常是出於誤會余英時回憶錄搶先讀：拿共產主義救亡 中國付出可怕代價史學大師余英時睡夢中辭世 享耆壽91歲首屆唐獎得主余英時去世 尹衍樑：感恩與懷念五四以後一代學人 港學者惋惜余英時逝世余英時逝世 中國民間及媒體給予正面評價余英時辭世 中國異議人士嘆華人社會損失王汎森記余英時 棋藝過人徹夜長談耐力更驚人王汎森憶余英時：著作中能看到廣大且精彩的世界"|https://www.cna.com.tw/news/firstnews/202108050118.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210805/1778x1333_745958814474.jpg
acul_20210805_17|2021-08-05|文化|余英時逝世 中國民間及媒體給予正面評價|著名史學家余英時1日在美國病逝，中國媒體在報導中，給予他「當代最具影響力的華裔知識分子」的評價；部分中國民眾得知後，紛紛表達哀思並追憶其著作，且一致給予正面評價。中央研究院證實余英時已於1日病逝的消息後，具上海官方色彩的澎湃新聞是最先發出報導的中國媒體。內容提到，余英時為「全球極具影響力的史學大師。他深入研究中國思想、政治與文化史，貫通古今，在當今學界十分罕見」。報導還指出，余英時「專長以現代學術方法詮釋中國傳統思想，為當代最具影響力的華裔知識分子，在中國歷史、尤其是思想史和文化史方面所作的研究，皆扮演開創性的角色」。澎湃新聞這篇報導，獲得中國多數網路平台轉載。部分學術性質的微信公眾號也先後發表文章，講述余英時生前的著作及觀點，並推崇他「在中國歷史、尤其是思想史和文化史方面有開創性研究」。由於余英時也曾對胡適、顧頡剛、陳寅恪等中國近代文史學家發表研究著作，因此這些公眾號也給予「都是膾炙人口的佳作，將思想史、生活史與心態史研究融為一爐，展現了近代中國知識人斑斕多姿的歷史群像」的評價。余英時的著作約自1990年代起陸續在中國上市，因此讀過的中國中壯年民眾，不在少數。因此，他逝世的消息傳出後，部分中國民眾紛紛上網表達追思，並提到當年對其著作的心得及啟蒙。其中有人提到，余英時的名作「士與中國文化」是自己接觸余英時著作的起源，此後成為書迷。如今余英時離開人世，頗有「最後一個中國傳統知識分子走了的感覺」。不過，在中國目前反美、反西方的氣氛下，余英時一篇題為「讀中國書，不要被西方觀念牽著鼻子走」、收錄在2012年北京大學出版「中國情懷：余英時散文集」的文章，被部分公眾號加以引用。隨即有中國網友反應說，「在現今的局勢下，值得深思」。|https://www.cna.com.tw/news/acul/202108050101.aspx|
acul_20210805_18|2021-08-05|文化|余英時辭世  中國異議人士嘆華人社會損失|一代史學大師余英時1日在美國寓所睡夢中逝世，享耆壽91歲。中國海外異議人士王丹、胡平等人今天發文悼念，指余英時是大陸流亡知識分子的忠實友人，並感嘆他的離世是華人社會重大損失。六四學運學生領袖王丹在臉書（Facebook）發文表示，余英時離世「是學術界這幾年來最大損失，也是華人社會的重大損失」。他說，這不僅是因為余英時是學界泰斗，思想大師，「更因為先生（余英時）一生以學術功力連結自由理念，埋首經文的同時不忘社會關懷，是當代知識分子的楷模和精神領袖。」王丹並表示，余英時多年來對他關懷備至。「念及上次還與先生在他的客廳暢談良久，更是悲從中來。千言萬語，不知從何說起。唯有遙遙恭送先生，但望先生精神永存。」「北京之春」雜誌榮譽主編胡平也發文悼念余英時，並指余英時「堪稱人文精神的典範，是大陸流亡知識分子的忠實友人」。另外，中國中央民族大學退休教授趙士林也在推特（Twitter）發文表示，余英時「有史識，有史膽，有史德，非混跡學界的斗筲之徒可同日而語」。中央研究院上午發布新聞稿證實，一代史學大師、中研院院士余英時逝世的消息。余英時1930年出生於中國天津，先是師從國學大師錢穆，後赴美國哈佛大學取得博士學位，專長以現代學術方法詮釋中國傳統思想，為當代最具影響力的華裔知識分子，在中國歷史、尤其是思想史和文化史方面所作的研究，皆扮演開創性的角色，西方學界皆推崇其為21 世紀中國史學泰斗。|https://www.cna.com.tw/news/acul/202108050099.aspx|
acul_20210805_19|2021-08-05|文化|五四以後一代學人 港學者惋惜余英時逝世|"一代史學大師、中研院院士余英時在美國逝世，香港學者對其逝世表示惋惜，余英時的學生、香港城市大學中國文化中心前主任鄭培凱說，余英時是中國「五四運動」後一代學人。史學大師余英時睡夢中辭世 享耆壽91歲鄭培凱今天接受中央社記者電話訪問時說，他早年在美國耶魯大學讀博士，研究明代晚期西方思想對中國的衝擊，期間余英時曾指導他寫論文。他說，余英時教導他寫論文時，循循善誘，會提出不同觀點及建議讓他思考，令人敬重。對於余英時的學術地位和成就，鄭培凱認為，他是「五四運動」之後的一代學人。之所以這麼說，是因為他既有中國文化根底，又懂西方學術，兩者兼備。鄭培凱說，在「五四運動」之後，有些學者只懂中國文化，因此備受西方文化衝擊，其後一些學者更只懂西方文化，因而質疑中國文化。但余英時卻不同，他同時熟識中西文化、歷史、哲學等，是「五四運動」之後能夠通達兩者的一代學人，這是非常少有的，應是1950年代以後學者的榜樣。鄭培凱並說，余英時的學術成就和貢獻，外界有目共睹，這也令他備受兩岸四地及海外華人尊重，不受政治框架影響。香港珠海學院中國文學系主任周正偉受訪時也指出，余英時的學術成就無庸置疑，他對史學界特別是近代史的貢獻尤其巨大，是中國史學界數一數二的人物。他也認為，余英時的學術成就令其備受兩岸四地學界尊重，不因政治制度不同而受到影響。







史學家余英時同時熟識中西文化、歷史、哲學等，是「五四運動」之後能夠通達兩者的一代學人。圖為余英時書寫古人詠蘭詩的傳真手稿。







中研院院士余英時的學術成就令其備受兩岸四地學界尊重。延伸閱讀王汎森記余英時 棋藝過人徹夜長談耐力更驚人影片／余英時：台灣面對中共威脅 要靠人文修養支撐余英時回憶錄搶先讀：拿共產主義救亡 中國付出可怕代價余英時反共鮮明論政而不參政 史學泰斗博通中西"|https://www.cna.com.tw/news/acul/202108050095.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210805/800x600_79019104126.jpg
acul_20210805_20|2021-08-05|文化|台表演團體首度參與美國務院計畫 將赴美巡演|美國在台協會（AIT）今天表示，屏東「滯留島舞蹈劇場」及台北「雙子二重奏」將參與美國國務院的文化交流計畫Center Stage，於2022及2023年赴美巡迴演出。這是國務院首次將台灣團體納入這項計畫。AIT上午發布新聞稿指出，Center Stage為國務院教育文化事務局發起的文化交流計畫，並由新英格蘭藝術基金會製作。第6季Center Stage計劃邀請6個來自台灣、阿根廷及亞美尼亞的當代音樂及舞蹈劇場表藝團體赴美巡迴演出一個月，以促進藝文團體的國際交流，並增進各團體與觀眾的互動。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！AIT說，受邀的表演藝術團體將透過實體及線上的表演、工作坊、演後座談、藝術家即興表演、聚餐等各式活動，與美國各地的社群交流互動，以促進相互理解。AIT表示，Center Stage旨在邀請國際表演藝術家前往美國表演，並與美國各地社群見面分享經驗。自2012年以來，Center Stage已經接待來自9個國家、29組表演藝術團體，以及將近200位藝術家赴美表演。5個來自哥倫比亞及祕魯的表演團體也將於2022年2月至6月在美國首演。|https://www.cna.com.tw/news/acul/202108050086.aspx|
acn_20210807_1|2021-08-07|兩岸|中國網企又有麻煩 騰訊被控侵犯未成年人權益|中國網路巨頭騰訊遭到司法訴訟。北京市海淀區人民檢察院6日公告，騰訊的微信產品「青少年模式」不符法令規定，侵犯未成年人合法權益，因此對騰訊提起「民事公益訴訟」。騰訊被海淀檢方控告的消息，6日深夜在中國網路迅速傳開，引起外界注意，也產生不少揣測。由於騰訊旗下遊戲「王者榮耀」才被中共官媒點名批判，因此出現騰訊似已步上阿里巴巴後塵，成為「重點監管對象」的說法。騰訊在海淀檢方公告也作出回應，表示將「認真自檢自查」微信「青少年模式」的功能，並虛心接受用戶建議及誠懇應對民事公益訴訟。微信很重視青少年的健康成長，將積極承擔起保護和引導青少年的社會責任。海淀區人民檢察院指出，檢方在履行職責中發現，騰訊的微信產品「青少年模式」，不符合中國「未成年人保護法」相關規定，「侵犯未成年人合法權益，涉及公共利益」。海淀檢方指出，根據中國民事訴訟法第55條規定，法律規定的機關和有關組織可提起「民事公益訴訟」，法律規定的機關和有關組織提起訴訟者，檢方可支持起訴（控告）。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！騰訊微信團隊對這項指控表示，自2020年10月起微信主動上線了「青少年模式」，並一直在持續完善其能力。目前開啟後，家長能夠設置視頻（影片）號、公眾號、小程序等產品的開放範圍，且支持展示視頻號青少年專屬內容池，限制青少年用戶發起直播及使用直播打賞，關閉小遊戲、Q幣充值、信用卡等功能。騰訊表示，將藉由這一訴訟的機會廣泛收集用戶回饋，不斷完善對青少年的各項保護措施，並持續對青少年進行正面引導，與家長共同保護青少年的健康上網生活。|https://www.cna.com.tw/news/acn/202108070048.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210507/1200x900_845620460820.jpg
acn_20210807_2|2021-08-07|兩岸|因廈門聚會流亡海外  中國異議人士劉冰將遭遣返|來自中國多地的公民運動人士2019年在福建廈門兩度舉行聚會，後續遭到拘捕。其中一名參與者劉冰當時為了逃避追捕而流亡歐洲，近期卻因申請難民身分被拒，最快本月底將遭德國遣返。美國自由亞洲電台中文網報導，劉冰是黑龍江滿族人，以往在廣州和福州等地積極參與公民活動。他在2017年一度流亡泰國，爭取獲得聯合國難民身分，但未能成功，返回中國後被當局嚴密監控。報導表示，劉冰2019年5月到廈門參與異議人士的飯局。當時出席的人員包括福建異議人士戴振亞，以及近日因尋釁滋事罪遭判刑4年半的湖北維權人士尹旭安。劉冰於當地時間6日在德國北萊因－西發利亞邦（Nordrhein-Westfalen）移民監獄接受自由亞洲電台記者電話採訪時表示，他於2019年8月經由塞爾維亞抵達德國法蘭克福。德國當局拒絕給予他難民身分後，他轉往荷蘭申請庇護，卻被當地警察指控非法逗留，把他送回德國。報導表示，按照遣返計畫，劉冰將在本月26日被遣送回中國。劉冰則說，德國方面告知已訂了26日的機票，「但是也是需要我配合做核酸檢測。我是肯定不會配合做核酸檢測。如果回到中國也會像尹旭安一樣被關押。」來自中國各地的異議人士於2019年5月和12月先後在廈門聚會。兩場飯局最終演變成大抓捕，包括丁家喜、許志永等10餘名中國公民運動人士均遭拘捕。網權網6日報導，山東省臨沂市檢察院已依涉嫌「顛覆國家政權罪」，向臨沂市中級人民法院起訴丁家喜、許志永。訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式訂閱感謝您的訂閱！參與首場聚會的劉冰接受自由亞洲採訪時則回憶道，當時參與者在席上就香港修改逃犯條例的情勢交換意見，而與會的戴振亞、尹旭安事後陸續被捕，因此他便決定離開中國。熟悉劉冰、目前身在紐西蘭的河南異議人士邢鑑則認為，劉冰早有流亡海外前科，加上他曾參與悼念六四等活動，如被遣返後果不堪想像。他希望德國基於人道考量，讓劉冰留在當地，以免劉冰回國後受迫害。|https://www.cna.com.tw/news/acn/202108070061.aspx|
acn_20210807_3|2021-08-07|兩岸|中國新增107例確診 本土75例|中國官方今天通報，新增107例2019冠狀病毒疾病（COVID-19）確診。75例本土病例中，江蘇省占了53例，當地疫情嚴重的揚州市多地已停止大型群眾性活動。據中國國家衛生健康委員會官網，6日零至24時，31個省（自治區、直轄市）和新疆生產建設兵團報告新增確診病例107例，其中境外移入32例（雲南11例，上海9例，天津5例，廣東3例，四川2例，江蘇1例，浙江1 例），本土75例（江蘇53例，湖北9例，湖南9例，河南4例）；無新增死亡病例；新增疑似病例1例，為本土病例（在山東）。另據江蘇省衛健委、陸媒澎湃新聞，江蘇新增本土確診中，揚州市報告52例、南京市1例。揚州市新冠肺炎疫情防控工作指揮部今天通告，包括江都區等多地停止大型群眾性活動，主城區展開第4輪大規模核酸檢測。截至6日24時，中國大陸現有確診1444例，累計治癒出院8萬7525例，累計死亡4636例，累計報告確診9萬3605例，現有疑似病例1例。累計追蹤到密切接觸者111 萬9620人，尚在醫學觀察的密切接觸者4萬4273人。港澳部分，香港特別行政區累計確診1萬2004例，其中212人病亡；澳門特區累計63例，已有57人治癒出院。|https://www.cna.com.tw/news/acn/202108070031.aspx|
acn_20210806_4|2021-08-06|兩岸|東奧點將／中國14歲女孩全紅嬋奧運奪金 貧窮率真令主旋律尷尬|"中國14歲女孩全紅嬋昨天以破世界紀錄的高分奪下東京奧運女子跳水10公尺跳台項目金牌。她賽後接受採訪，沒有感謝國家與教練，而是率真地說，想賺錢回家給媽媽治病。全紅嬋奪金後，已躍為中國網路最熱門話題。但這塊金牌的歡樂成分不多，她的貧窮、苦練與率真，更賺人熱淚，也令中共黨國的主旋律相形尷尬。綜合陸媒報導，全紅嬋5日奪金後出席新聞發布會，面對記者提問跳水能拿滿分的秘訣是什麼，小女孩擠不出四平八穩的發言，僅尷尬笑說「練的」、「自己慢慢去練唄」。全紅嬋隨後說：「我媽媽生病了，可是我不知道那個字怎麼讀，不知道她得的什麼病，然後就很想賺錢，回去給她治病，得賺很多錢，然後治好她……」小女孩說著說著就哽咽了。這塊沉甸甸的金牌，讓中國社會聚焦在全紅嬋的家庭。全紅嬋出生在廣東湛江市一個農村，人均年收入僅人民幣1.1萬元（約新台幣4.8萬元），她家還是低保戶（收入低於當地的最低生活保障標準）。全紅嬋父母有5個小孩，她排行第3。父親務農，母親身體不好，2017年出過車禍後，住院好幾次，家裡積蓄也因此用盡。全紅嬋7歲在學校被教練選去體校練跳水，因為她身形好，而且立定跳最高，彈性很好；不愛念書的全紅嬋，當時還以為練跳水就不用上學了。







中國選手全紅嬋5日以破世界紀錄的高分，奪下東京奧運女子跳水10公尺跳台項目金牌。（中新社）湛江可以說是中國跳水之都，練出許多奧運名將，當地貧困家庭無不寄望兒女練跳水，未來能出人頭地。全紅嬋弟弟和妹妹也在練跳水。全紅嬋此前接受採訪曾說，最想去遊樂園、玩一玩夾娃娃機，但她沒有錢，從來沒去過遊樂園，也沒去過動物園；放假了想要玩，但只能待在家裡。早在奧運會之前，小女孩就說，想要掙錢給媽媽治病。貧窮促使全紅嬋全心全力投入跳水。教練說，她每天訓練，陸上加水上要跳400多次，「所有的成績，都是通過刻苦訓練得到的。」正因咬牙堅持苦練，全紅嬋11歲就進入廣東省跳水隊，13歲就入選國家隊，接連打敗眾多名將取得奧運參賽資格，昨天更一舉奪金。然而，全紅嬋奪金所暴露的貧窮、苦練與率真，也令中共黨國的主旋律相形尷尬。微信公眾號「中產生活觀察」今天發文指出，中國官媒在報導全紅嬋的時候，刻意淡化她的苦難。淡化她沒有時間讀書（無法念出媽媽疾病的名字），淡化她家裡的貧困；讚美她水花壓得漂亮，但是卻淡化她為了達到這個水準所吃的苦。文章指出，媒體想把全紅嬋塑造成一個「可愛」、「純真」和「萌」的赤子，但是卻終究無法遮蔽她。她越是「天真」，說出的話就越是讓人感到沉重，讓人無法正視。全紅嬋的天真和純粹背後，是一個真實的世界。文章最後嘆道，全紅嬋「可以壓住命運的水花，她是幸運的，而很多像她一樣的人並不能。」據報導，全紅嬋奪金後，全家可望一舉脫貧步入小康。除了外傳至少50萬元起跳的金牌獎金，當地企業與團體也承諾要贈送住房一套、商鋪一套與50萬現金。一夕爆紅的她，勢必會吸引眾多廠商捧大錢來爭取代言。"|https://www.cna.com.tw/news/firstnews/202108060330.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210806/1880x1410_334856879297.jpg
acn_20210806_5|2021-08-06|兩岸|暑期大片長津湖因疫情撤檔 中國電影業再受打擊|號稱投資金額達人民幣13億元的愛國大片「長津湖」，5日因疫情宣布將撤檔，新檔期未定。陸媒指出，隨著COVID-19疫情再起，救市大片「長津湖」撤檔，中國電影業再遭考驗。以韓戰（抗美援朝）為背景的中國愛國電影「長津湖」，原本預計2020年初開拍，不過因為疫情而一路延後至去年10月，並預計今年暑假檔期上映。然而12日上映在即，官方微博昨天宣布，為配合疫情防控，延後上映時程，具體時間未定。綜合每日經濟新聞、澎湃新聞報導，「長津湖」的投資金額據傳高達人民幣13億元（約新台幣56億元），這還不包含因疫情而延後開拍的損失；原本預期票房上看50億元。博納影業董事長于冬在今年的上海電影節表示，「長津湖」是迄今為止，投資規模、製作規模最大的中國電影。據報導，暑假向來是中國電影市場最重要的檔期之一，然而今年好萊塢大片缺席，多部中國國產電影雖有出現破億的成績，但對大盤而言是杯水車薪。暑期檔已經過半，但今年7月的票房成績只有32.27億元，明顯低於2019年同期的57.56億元，更遠低於2018年7月的69.66億元。「長津湖」原本被視為暑期檔的「救市大片」，可為冷清的檔期注入強心針，並成為火車頭引領沉寂已久的電影市場，但在疫情蔓延的情況下，這個願望再次落空。報導提到，中國新一波的疫情在多地多點爆發，使得各地的電影院不得不做出應對，除了加強防疫措施，有些業者直接宣布停業。國家電影局5日發布公告，要求各地電影院落實國務院的疫情防控指南，該限流的限流、該暫停的暫停、該關閉的關閉。低風險地區電影院上座率不得高於75%，中高風險地區電影院暫不開放。除了「長津湖」撤檔，報導提到，8月計畫上映的電影多為中小型製作，對觀眾吸引力相對有限。在疫情的影響之下，對中國電影業是另一場考驗。|https://www.cna.com.tw/news/acn/202108060321.aspx|
acn_20210806_6|2021-08-06|兩岸|拜登政府對台軍售　中國外交部揚言反制態度最硬|美國拜登政府宣布對台7.5億美元軍售，中國外交部、國防部、國台辦兩天來相繼發表聲明表示反對。其中，外交部聲稱中方將加以反制；國防部則重彈採取必要措施捍衛主權的舊調。與中國外交部5日強調「中方將根據形勢發展，堅決採取正當、必要反制措施」相較，中國國防部今天發表的說法較無新意，除上述舊調外，仍重申共軍「有決心、意志和能力，堅決挫敗任何形式的外部勢力干涉和『台獨分裂圖謀』」的一貫說詞。這項7.5億美元軍售案是拜登（Joe Biden）政府任內的第1項對台軍售案。中國外交部、國務院台灣事務辦公室5日先後表達反對立場，均強調中方堅決反對這項軍售案，並敦促美方確實恪守「一個中國原則」和「中美三個聯合公報」規定，停止對台軍售，「不要向台獨勢力發出錯誤信號」。而中國國防部今天的聲明，也提到了相同內容。中國國防部的聲明還特別聲稱，「台灣問題事關中方核心利益」。美方應停止這項軍售案，以免進一步損害中美兩國、兩軍關係和「台海地區和平穩定」；至於中國外交部，則重彈「台灣是中國領土不可分割的一部分」的舊調。國台辦的聲明則一如往常，將矛頭指向「民進黨當局」，指軍售案是企圖「倚美謀獨、以武拒統，只會把台灣民眾推向災難」。|https://www.cna.com.tw/news/acn/202108060254.aspx|
acn_20210806_7|2021-08-06|兩岸|憂國安法 台灣不參加2022香港同志運動會|同樂運動會（Gay Games，又稱同志運動會）明年將在香港舉辦，但台灣同運會憂心若運動員和隊職人員在香港揮舞國旗、使用「台灣」隊名恐被逮捕，表示將不派隊參賽。法新社報導，台灣同運會表態不參賽，代表首次在亞洲舉辦的同志運動會，將缺少亞洲唯一將同性婚合法化的地方參與。台灣近來也因為在東京奧運的破紀錄優異表現，再次掀起在國際體育賽事使用的隊伍名稱爭議。台灣同志運動發展協會（TGSMA）理事長楊智群告訴法新社：「我們決定不派遣國家代表隊，因為我們預料，無法以台灣隊名參賽同時還能保障運動員的安全。」不過，楊智群表示，台灣同運會會支持任何以個人名義參賽的台灣選手。但他也表示：「我們不鼓勵以個人名義參賽，因為香港實行國安法後，可以憑任何藉口逮捕人，選手的個人安全無法保障。」|https://www.cna.com.tw/news/acn/202108060253.aspx|
